id, brewery, beer
1381, Left Coast Brewing, Hop Juice
7796, Belching Beaver, Double Doozey
9592, Glenwood Canyon Brewing Company, Old Depot Porter
9210, Mission Brewery, Eureka Collaboration: Workday IPA
9565, Fever-Tree, Fever-Tree Ginger Beer
9548, Brauerei Aying , Ayinger Weizenbock
8327, Brouwerij Rodenbach, Rodenbach
4183, Shock Top Brewing Co., Chocolate Wheat
7, Clown Shoes, Flight of the Angry Beast
2720, Sierra Nevada Brewing Co., Beer Camp #120 Koalafornia Dreamin’
9698, Fremont Brewing, The Sister Imperial IPA
8387, Karl Strauss Brewing Company, Dry-Hopped Pin Tail Ale
6625, Stillwater Artisanal Ales, As Follows
6525, Brasserie de la Senne, Zinnebir
8749, Bear Republic Brewing Co., Olde Scoutter's Barleywine™
6330, Birrificio Artigianale Epica, Ares
2078, Black Market Brewing Co., Shakedown 
5802, Santa Fe Brewing Company, Freestyle Pilsner
3510, Pizza Port Brewing Co. , Spoettie Oattie
7493, Monkish Brewing Co., Caffè Della Vita
4894, Abita Brewing Company, Andygator
4642, Scar Of The Sea Wines, Hopped Cider 
2138, Deschutes Brewery, Mirror Mirror (2009)
987, Shmaltz Brewing Company, He'Brew St. Lenny's
1762, Deschutes Brewery, Oktoberfest
5462, Baja Brewing Company, Cabotella
1862, Sprecher Brewing Company, Hard Ginger Beer
2531, The Rare Barrel, Cosmic Dust
8172, Iron Springs Pub & Brewery, Chazz Cat Rye
5942, Elysian Brewing, Dayglow IPA
8298, Ringwood Brewery, Old Thumper
3590, Cigar City Brewing, Jai Alai White Oak Aged IPA
7435, Full Circle Brewing Company, Cluster Fuggle Cream Ale
8845, Griffin Claw Brewing Company, Mr. Blue Sky
7031, Central City Brewers + Distillers, Smoked Imperial Porter
2973, AleSmith Brewing Company, Speedway Stout (Fresh Raspberry)
894, Rogue Ales & Spirits, Santa's Private Reserve Ale (2014)
2621, The Bruery, Smooth Criminal
9346, Cismontane Brewing Co., Oxalis Sour Blond Ale
557, Stone Brewing Co., Levitation Ale
1025, Kirkland Signature, India Pale Ale
9232, English Ales Brewery, Hog's Breath Pale Ale
6838, Brouwerij Van Steenberge, Augustijn Blond
3050, Kuhnhenn Brewing Company , DRIPA
1654, Weisses Bräuhaus G. Schneider & Sohn, Mein Grünes / Wiesen Edel-Weisse (TAP4)
4598, Big Bear Lake Brewing Company, Whisper Pine
3688, The Lost Abbey, Duck Duck Gooze
210, Deschutes Brewery, Pinedrops IPA
3120, New Glarus Brewing Company, IIPA (Thumbprint)
6366, Goose Island Beer Co., Rambler IPA
6565, Social Kitchen & Brewery, Foxy Scotcho
3368, Squatters Craft Beers, Fifth Element
6653, Schubros Brewery, 44-59 Belgian IPA
2806, The Lost Abbey, Duck Duck Gooze (2013)
9354, Wolf Creek Brewery, Wild Angels Dubbel Trubbel
5490, Ballast Point Brewing & Spirits, Victory at Sea (2014)
5485, Mike Hess Brewing, North Park IPA
1335, Trader Joe's (JosephsBrau), Trader José Premium Lager
2768, Steelhead Brewing Co., Bombay Bomber IPA
2054, Central Coast Brewing, Belgian Dark Strong
4051, Knee Deep Brewing Company, Wet Wittee
8729, Breckenridge Brewery, Mango Chile IPA
1534, Mike's Hard Lemonade Company, Mike's Hard Black Cherry Lemonade
5761, Tied House Brewery & Cafe, New World Wheat
9184, Double Mountain Brewery & Taproom, My Little Runaway
9153, Bagby Beer Company, Struggle Bus
5475, Homebrew, Hectors Session Ipa
5673, Moylan's Brewery, Unfiltered Wheat
2171, Tioga-Sequoia Brewing Co. , Rush Hour - Breakfast Stout
6924, E.J. Phair Brewing Company, Shorty's Vendetta
1234, 3 Floyds Brewing Company, Robert the Bruce
7547, Tahoe Mountain Brewing Company, Higashino Farmhouse
6314, Oettinger Brauerei, Oettinger Weizen & Grapefruit
4544, Minhas Craft Brewery , Simpler Times Pilsner
4380, Brooklyn Brewery, Post Road Pumpkin Ale
9019, Short's Brewing Company, Back Alley Brew
368, Gaymer Cider Company, Blackthorn Cider
1197, Sierra Nevada Brewing Co., Oktoberfest
7526, Horse & Dragon Brewing Company, Sad Panda
1899, Bagby Beer Company, Bruges Cruise
4181, New Belgium Brewing Company, Frambozen (2014)
7103, Green Flash Brewing Co., B3K Imperial Lager
7943, Cooperage Brewing Company, The Oath
4267, Southern Tier Brewing Company, Phin & Matt's Extraordinary Ale (formerly PMX)
5309, Shipyard Brewing Company, Blue Fin Stout
1955, Weyerbacher Brewing Company, Blithering Idiot
7963, Firestone Walker Brewing Company, Bravo (Heaven Hill Barrel)
8438, Brouwerij Mort Subite, Kriek
3703, The Bruery, Acer Quercus
942, Firestone Walker Brewing Company, Foeder #2
5573, Rock Bottom Restaurant & Brewery, Molly's Titanic Brown Ale
8687, Brasserie d'Achouffe, Mc Chouffe
2900, Coronado Brewing Company, Stupid Stout
695, Firestone Walker Brewing Company, Double DBA (2014)
5466, The Bruery, So Happens It's Tuesday (w/ Cacao & Raisins)
2387, Societe Brewing Company, The Pupil
1704, Goose Island Beer Co., Lolita (2013)
5091, Ballast Point Brewing & Spirits, Creamsicle Fathom
941, Firestone Walker Brewing Company, Agrestic
6930, Santa Maria Brewing Co., Los Padres Porter
101, Green Flash Brewing Co., Bourbon Barrel Aged Barleywine
1317, Alpine Beer Company (CA), Nelson
7826, Fort Point Beer Company, Park
4259, Blue Stallion Brewing Co., Smoked Lager
3504, Karl Strauss Brewing Company, Rose Canyon
848, Oskar Blues Brewery, Pinner Throwback IPA
1613, Tsingtao Brewery, Tsingtao
7511, Culver City Homebrewing, Santa Monica Pale Ale
3534, Karl Strauss Brewing Company, To the 9's
3808, New Bohemia Brewing Co., Twisted Grove Mountain Ale
211, Radeberger Gruppe, Radeberger Pilsner
1982, Rogue Ales & Spirits, Double Chocolate Stout
1940, Wild Donkey Brewing Company, Chocolate Moose Porter
360, Stone Brewing Co., Stochasticity Project: Master of Disguise
8838, Blackfoot River Brewing, Single Malt IPA
7591, Odell Brewing Co., Lugene Chocolate Milk Stout
122, The Libertine Pub, Wild IPA
3260, Cycle Brewing Company, Nooner
2172, The Bruery, Sans Pagaie (2013)
7153, Steinhaus Brewing Company, Fat Weasel Ale
71, Central Coast Brewing, Imperial Smoked Ale 16th Anniversary
8426, Crooked Stave Artisan Beer Project, St. Bretta Spring (Batch # 2)
4284, Brauerei Gutmann, Hefeweizen
804, Anheuser-Busch, Johnny Appleseed Vanilla
8998, Bell's Brewery Inc., Lager of the Lakes
4328, New Holland Brewing Company, White Hatter
1247, Homebrew, Homebrew Mead
7111, Mike Hess Brewing, 40 Acre
823, Boomhouse Brewery, Boomhouse Inaugural Brew
8806, St. Peter’s Brewery Co., Old-Style Porter
8085, Benediktiner Weißbräu, Benediktiner Oktoberfest
9641, Telegraph Brewing Company, Pacific Standard Time
2125, AleSmith Brewing Company, Evil Dead Red
3075, The Bruery, Mrs. Stoutfire
7662, Old Redwood Brewing Company, Bobby's Brown
7423, Figueroa Mountain Brewing Co., Hop Dust
6901, Marin Brewing Company, Preservation Ale
8385, Bruery Terreux®, Hottenroth w/ Peaches
3892, Mission Creek Brewing Company, Lord of Dankness
5762, Firestone Walker Brewing Company, Taproom Red
7624, Right Proper Brewing Company, The Lubitsch Touch
6941, Fogline Brewing , Rosy's IPA
3222, Societe Brewing Company, The Bachelor with Mosaic
9362, Anacapa Brewing Company, Santa Rosa Red Ale
1217, Ska Brewing, Modus Hoperandi
2766, Steelhead Brewing Co., Byronweiser Lager
9505, Madhouse Brewing Company, V.I.P. (2014)
9780, Fogbelt Brewing Company, Armstrong - Stout
5608, Phantom Canyon Brewing, Queen's Blonde Lager
6913, Upright Brewing Company, Upright And Laurelwood Scotch Ale
3204, Port Brewing Company, Santa's Little Helper - Bourbon Barrel Aged (2011)
9049, Dogfish Head Craft Brewery, Festina Peche (2015)
7611, Stone Brewing Co., Stone: Suitable for Cave Aging - An Imperial Smoked Porter Tribute to Danny Williams
3246, Societe Brewing Company, The Madam
4340, Breckenridge Brewery, Oatmeal Stout
6551, Half Door Brewing Company, Gimmick Ale
9411, The Rare Barrel, Positive Valence
4503, Riley's Brewing Company, Vixen
3139, Seabright Brewery, Benderbrau
9584, Telegraph Brewing Company, Obscura Aurantium
4834, Heathen Brewing, Absolution Kolsch
2126, Arrogant Bastard Brewing Co., Punishment (2013)
7555, Port City Brewing, Monumental®  IPA
7687, Grupa Żywiec, Żywiec
1918, Alosta Brewing Co., Saison Bleu
1374, Pizza Port Brewing Co. , Owlbear
6760, E.J. Phair Brewing Company, Ditzy Blonde
4920, Heathen Brewing, Imbibe ISA
8809, Indian Wells Brewing Company, Bumblebee Golden Ale
69, Lagunitas Brewing Company, Undercover Investigation Shut-Down Ale (2014)
1015, Port Brewing Company, Midnight Expression - formerly Midnight Sessions
8539, Unibroue, Grande Réserve 17 (2011)
5970, Mikkeller, Holiday Ale From To Via 2012 Barrel Aged Tequila
7889, Ballast Point Brewing & Spirits, Indra Kunindra (2015)
6884, Sierra Nevada Brewing Co., Beer Camp #53 Floral IPA
8712, Lengthwise Brewing Company, 16th Anniversary
3208, Mike Hess Brewing, Flight Path White IPA
5497, The Bruery, Tout Mais le Coller
5334, Widmer Brothers Brewing, Blinded By The White
1560, Boston Beer Company (Samuel Adams), Samuel Adams Summer Ale
1366, Stone Brewing Co., Old Guardian Barley Wine - Extra Hoppy (2015)
7495, Lost Coast Brewery, Apricot Wheat
3252, Green Flash Brewing Co., Saison Diego
1230, 3 Floyds Brewing Company, Gumballhead
5891, Kern River Brewing Company, Saison
5201, Santa Cruz Mountain Brewing, Ginger's Winter Warmer
8415, Figueroa Mountain Brewing Co., Liquamentum: Hell's Half Acre
5654, Florida Beer Company, Hurricane Reef Pale Ale
7583, Redhook Brewery, Ryebeeria
5692, Ukiah Brewing Co., Pilsner Ukiah
2169, Tioga-Sequoia Brewing Co. , Midnight Lightning (Barrel Aged) 2015
7693, Calton Gold, Calton Gold Draught
4833, The Commons Brewery, Madrone
1939, Angel City Brewery, Lo-Lo
2726, Drake's Brewing Company, Mind Trick (Sour)
1265, Anaheim Brewery, Tavern Ale
1607, New Belgium Brewing Company, Porch Swing
5856, Temblor Brewing Company, Pierce Road
558, Stone Brewing Co., Mikhail's Odd (2013 Stone ESPRESSO Imperial Russian Stout aged in Bourbon Barrels)
5961, Almanac Beer Co., Valley of the Heart's Delight
1818, Dogfish Head Craft Brewery, Palo Santo Marron
6741, Brouwerij De Ranke, Père Noël
8509, Allagash Brewing Company, Merveilleux
8292, BrewDog, Five AM Saint
5956, Big Bear Lake Brewing Company, Ode To Winslow Chocolate Porter
4655, Odell Brewing Co., St. Lupulin
6805, Payette Brewing Co., Leaning Barn
1689, Stone Brewing Co., Stochasticity Project: Grapefruit Slam IPA
6821, Triple Voodoo Brewery and Tap Room, Witopia
5755, Maui Brewing Company, Ono Grun
1959, River Horse Brewing Co., Tripel Horse
9285, Grist Brewing Company, Russian Imperial Stout
3026, Track 7 Brewing Co., Fresh Hop Hoppy Palm Pale Ale
8360, McMenamins, Munchies
8363, McMenamins, Black Eye Porter
2154, The Lost Abbey, Agave Maria - Tequila Barrel Aged (2015)
8182, Portland U-Brew & Pub, Full Nelson IPA
2783, Central Coast Brewing, 15th Anniversary
6444, ThirstyBear Brewing Company, Meyer ESB
6364, Schlenkerla Heller-Bräu Trum, Aecht Schlenkerla Rauchbier - Urbock
1185, Avery Brewing Company, Perzik Saison
928, Lost Coast Brewery, Indica India Pale Ale (IPA)
5698, Bear Republic Brewing Co., Double Aught™
5349, Wasatch Brewery, Wasatch Premium Ale
4002, Russian River Brewing Company, Gaffers
6292, Garage Project, Two Tap Flat White
6900, Red Branch Cider and Brewing Company, Biere De Miel
6579, Worthy Brewing, Prefunk American Pale Ale
7168, Boulevard Brewing Co., Imperial Stout (2013)
5892, Kern River Brewing Company, 1310 Porter
9258, Grist Brewing Company, Berliner Weisse
3707, Späth Bräu Osser Bier, Osser Gold
2711, Dogfish Head Craft Brewery, Black & Blue
5534, Drake's Brewing Company, Dark Matter
6869, Brasserie Castelain (French Craft Brewers), St. Amand
9266, Trinity Brewing Co. (Colorado), Elektrick Cukumbahh
4463, Riley's Brewing Company, Worthogs Collaboration IPA
8963, Cranker's Brewery, Professor IPA
629, Noble Ale Works, Nose Candy
1810, Goose Island Beer Co., Bourbon County Brand Coffee Stout
7941, Cooperage Brewing Company, Super Cooper
6678, Triple Rock Brewery, IPAX
7475, New Belgium Brewing Company, Imperial Coffee Chocolate Stout (Lips of Faith)
729, 21st Amendment Brewery , Bitter American
1242, Firestone Walker Brewing Company, Stickee Monkee
716, Dick's Brewing Company, 12 Man Pale Ale
383, Rogue Ales & Spirits, Rogue Farms 7 Hop IPA
1128, The Bruery, Arrrggghhh!
6007, Widmer Brothers Brewing, Saison À Fleurs
6681, Calicraft Brewing Co., Chez Panisse Farmhouse Ale
2571, Figueroa Mountain Brewing Co., Lunatic Soup IPA
8379, Prairie Artisan Ales, Prairie Gold
4547, Boston Beer Company (Samuel Adams), Samuel Adams Longshot Dark Night in Brooklyn
2854, Mikkeller, Spontanpeach
631, Bottle Logic Brewing, Chateau De Logique
8199, Ringwood Brewery, Boondoggle
6422, Samuel Smith's Old Brewery, Organic Raspberry Ale
4574, Two Roads Brewing Company, Geyser Gose
7176, Sudwerk Brewing Co., CA Dry-Hop Lager
6264, Hopworks Urban Brewery (HUB), Deluxe Organic Ale (DOA)
4562, Tent City Beer Company, Coffee Stout
8523, Cascade Brewing Company (USA), Kriek Ale (2012)
486, Roseville Brewing Company, Strawberry Wheat
6447, Alameda Island Brewing Company, Highbrow Imperial IPA
1499, Fox Barrel, Pear Naked
6105, Latitude 33 Brewing Company, GB's Pale Ale
6936, Brasseries Kronenbourg, Grimbergen Double Ambrée
1342, Karl Strauss Brewing Company, Pintail Pale Ale
3774, Old Mout Cider, Kiwi & Lime
104, Ballast Point Brewing & Spirits, Pumpkin Down
6351, Dunbar Brewing, Chocolate Peppermint Stout
873, Dogfish Head Craft Brewery, Aprihop (2015)
7580, Cold Water Brewery, Tahoe Cross
3878, Santa Monica Brew Works, Wit
7731, Steamworks Brewing Company , Nut Brown Ale
7170, Rooney's Irish Pub , Angry Irish Amber Ale
877, Shipyard Brewing Company, Pugsley Signature Series: Imperial Porter
6545, Ballast Point Brewing & Spirits, Baja Blonde
2465, Brasserie Cantillon, Grand Cru Bruocsella (2001)
3951, Black Market Brewing Co., Hefeweizen
321, Firestone Walker Brewing Company, Parabola (2014)
8494, Palo Alto Brewing Company, Barley Legal Coconut Porter
8433, Hanssens Artisanaal, Oude Gueuze (2013)
3428, Ladyface Alehouse and Brasserie, 3rd Anniversary Ale
727, Double Mountain Brewery & Taproom, Hop Lava
1094, Speakeasy Ales & Lagers, Betrayal Imperial Red Ale
4670, Saint Archer Brewing Company, Nelson IPL
7744, Baranof Island Brewing Company, Baranof Brown Ale
397, Boddington's Brewery, Pub Ale
4320, Anchor Brewing Company, BigLeaf Maple Autumn Red
1262, Anaheim Brewery, Dark Scotch Ale
3806, Molson Coors Canada, Molson Canadian
4590, Crux Fermentation Project, Cruxtennial | Fresh Hop
6276, Bang The Drum Brewery, Barrel-Aged English Barleywine (2014)
1431, Brewery Ommegang, Rare Vos
839, W Brewing, 559 WPA (Wawona Peach Ale)
2913, Alaskan Brewing Co., Smoked Porter (2013)
7765, Figueroa Mountain Brewing Co., Mo'saic Pale
7836, Anchor Brewing Company, Giants Orange Splash
4849, Doomsday Brewing Company, Undead Chihuahua Golden
2389, Oskar Blues Brewery, Sherry Butt Sour Pilsner
4935, Widmer Brothers Brewing, Green & Gold Kölsch
3478, Coronado Brewing Company, Wet Willie
452, Echigo Beer Co., Stout
5044, Santa Cruz Mountain Brewing, Chocolate Pumpkin Porter
9657, Grimm Brothers Brewhouse, Big Bad Wolf
770, Rogue Ales & Spirits, Dead Guy Ale
1311, Pizza Port Brewing Co. , Harbor Master IPA
313, Saint Archer Brewing Company, Irish Dry Stout
9248, Big Island Brewhaus, Starshine Ginger Bier
9135, Rip Current Brewing Co., What Would Dave Drink?
1048, BarrelHouse Brewing Co, BarrelHouse Poor Man's - Blonde Style Ale
1631, Trader Joe's (JosephsBrau), Stockyard Oatmeal Stout
5898, KRBC, Barley Wine
2630, Tahoe Mountain Brewing Company, Daisy Dukes
5325, Faultline Brewing Company, Dunkel Weizen
9274, Boundary Bay Brewery, Not Shawn's Saison
6270, Ninkasi Brewing Company, Oktoberfest Festbier Lager
4682, Anderson Valley Brewing Company, Brother David's Triple Abbey Style Ale
4011, Baeltane Brewing , Citroen French Farmhouse Ale
7885, Cascade Brewing Company (USA), Blackcap Raspberry
1334, Rinkuškiai, Werewolf
3109, The Lost Abbey, Track #6: Highway To Hell
6347, Allagash Brewing Company, Odyssey (2014)
6032, Brouwerij Haacht Brasserie, Rince Cochon
7907, Faction Brewing, Summer IPA
9144, Monkey Paw Brewing Company, The Big Smoke
3647, RJ Rockers Brewing Company, Black Perle
5122, Dogfish Head Craft Brewery, Namaste
2458, Holy Mackerel Brewing , Holy Mackerel Panic Attack
8939, Railtown Brewing Co., Prairie Wolf Black Rye IPA
376, Kiuchi Brewery, Hitachino Nest Red Rice Ale
1143, Knee Deep Brewing Company, Breaking Bud
6334, Birra Peroni, Gran Riserva Doppio Malto
4969, Epic Brewing Co. (Utah Colorado), Intermountain Wheat
8603, Klosterbrauerei Weltenburg, Weltenburger Hefe-Weißbier Hell
7010, Hijos de Rivera, Estrella Galicia
1300, Refuge Brewery, Blood Orange Wit
7504, Historic Brewing Company, Joy Ryed
2886, Mad Duck Neighborhood Grill & Taphouse, Citra Batch 1
2463, Jackie O's Pub & Brewery, Double Dynamo Hum
7658, Solvang Brewing Company, Sleepy Hollow Pumpkin Ale
2704, Surly Brewing Company, Darkness (2013)
4627, Blue Frog Grog & Grill , The Big DIPA 3
4522, Central Coast Brewing, Coffee & Bourbon Stout
6559, Allagash Brewing Company, Odyssey
2250, Brasserie {C}, Curtius - bière liégeoise
8062, Ladyface Alehouse and Brasserie, Oak Blue-Belly Barleywine (2013)
2370, Cascade Brewing Company (USA), Bourbonic Plague
2981, Green Flash Brewing Co., Genius Lab NZ Single Hop
1733, Neshaminy Creek Brewing Company , Blitzkrieg Hops Double IPA
905, Stone Brewing Co., Stone Smoked Porter
8905, Bell's Brewery Inc., Neptune: The Mystic (Planets Series)
1977, Culture Brewing Company, 3X IPA
38, DuClaw Brewing Company, 31 Pumpkin Spiced Lager
6684, Cellarmaker Brewing Company, Mo' Galaxy
8890, Sound Brewery, ReDonkulous
2937, Figueroa Mountain Brewing Co., Reno's IPA
9331, Temblor Brewing Company, Meeting People Is Easy
5050, Jack Russell Brewing Company, Dry Apple
4826, Heathen Brewing, MegaMint
6733, Anchor Brewing Company, Anchor Bock Beer
4853, Miller Brewing Company, Milwaukee's Best Ice
3476, Stone Brewing Co., Double Dry Hopped Stone Ruination IPA
9421, Figueroa Mountain Brewing Co., Oktoberfest
3111, The Lost Abbey, Track #4: Sympathy For The Devil
6676, Drake's Brewing Company, Cryptographic
7256, The Five Points Brewing Company, Railway Porter
9448, The Bruery, Mélange No. 9
7348, Butcher and the Brewer, Albino Stout
186, Speakeasy Ales & Lagers, Payback Porter
4230, Weisses Bräuhaus G. Schneider & Sohn, Meine Porter Weisse (TAP X)
9076, Shmaltz Brewing Company, He'Brew Origin Pomegranate Ale
6429, South City Ciderworks , Better Luck Next Time
5806, König Ludwig Schlossbrauerei Kaltenberg, Kaltenberg Pils
4906, Iron Horse Brewery, Quilter's Irish Death
4504, Crux Fermentation Project, Half Hitch
6441, Woods Beer, Morpho
8149, Portland U-Brew & Pub, Himbeere Deutsche Hefe
3088, Speakeasy Ales & Lagers, Scarface Imperial Stout
9624, Brouwerij Verhaeghe, Echt Kriekenbier
